monto_pesos,hora_dia,distancia_residencia_km,ingreso_mensual_pesos,fraude
48661.0,14,13.25,3797284.0,0
397385.0,13,11.33,3379572.0,0
70749.0,11,5.54,6016072.0,0
5799.0,14,7.58,900000.0,0
130079.0,20,19.67,1550541.0,0
122857.0,16,9.9,6539922.0,0
250271.0,13,3.96,5462126.0,0
216575.0,9,2.59,9841733.0,0
315818.0,9,4.53,6957288.0,0
7245.0,14,8.18,1382048.0,0
104429.0,13,18.96,4947148.0,0
67465.0,19,2.54,2396705.0,0
123762.0,15,7.76,3140659.0,0
44353.0,10,13.67,2887649.0,0
102482.0,18,2.8,2166120.0,0
148342.0,11,1.04,2122770.0,0
174938.0,13,0.11,4288175.0,0
120125.0,9,7.95,2075592.0,0
29454.0,12,2.06,3152637.0,0
61836.0,7,26.71,3656312.0,0
179992.0,21,2.71,2088229.0,0
126448.0,11,9.61,2393279.0,0
31011.0,12,13.93,5273492.0,0
15443.0,13,12.66,1099303.0,0
191423.0,9,21.67,1934127.0,0
13441.0,13,9.03,1341022.0,0
73585.0,23,4.75,3155002.0,0
84259.0,14,8.26,12388141.0,1
58576.0,13,24.69,1424438.0,0
243993.0,7,9.21,5497638.0,0
481446.0,9,16.72,6115508.0,0
46527.0,7,4.17,900000.0,0
9276.0,10,8.93,1338352.0,0
28147.0,12,6.59,2767610.0,0
42735.0,16,14.02,1626559.0,0
69958.0,19,4.85,3262845.0,0
125577.0,13,11.41,5936035.0,0
47535.0,13,3.84,4125143.0,0
123011.0,8,22.19,2512784.0,0
322397.0,21,2.4,3825396.0,0
27704.0,11,21.75,3397771.0,0
22099.0,9,11.66,1394587.0,0
54763.0,8,7.34,2010708.0,0
172118.0,16,7.22,3621634.0,0
83491.0,13,2.77,2696500.0,0
121865.0,10,8.38,3343370.0,0
57903.0,14,2.1,4568409.0,0
12954.0,9,14.51,900000.0,0
305474.0,19,7.98,6325302.0,0
77482.0,8,4.36,980578.0,0
771216.0,12,1.59,2818001.0,0
237882.0,18,18.48,3045981.0,0
89223.0,9,11.72,2583509.0,0
55508.0,18,5.59,3104548.0,0
59340.0,18,7.72,2054435.0,0
21976.0,11,3.61,1872833.0,0
52993.0,12,9.52,2642065.0,0
220554.0,9,6.25,3076674.0,0
62372.0,10,18.51,1915564.0,0
156764.0,13,7.82,3332418.0,0
10065.0,12,14.41,1735914.0,0
86881.0,8,4.67,2020587.0,0
28613.0,18,11.63,2443477.0,0
159732.0,16,5.46,3564250.0,0
47986.0,9,1.66,2348598.0,0
103292.0,16,8.65,3454922.0,0
127326.0,7,12.97,6757789.0,0
78190.0,7,7.34,2141732.0,0
76384.0,15,10.64,5694018.0,0
5065.0,17,6.7,1344328.0,0
35610.0,11,3.3,3970450.0,0
302112.0,14,3.15,2500887.0,0
48441.0,18,4.1,8869659.0,0
91369.0,14,3.47,2101436.0,0
177954.0,22,13.1,1758159.0,0
114202.0,5,10.1,4959704.0,0
107849.0,17,2.69,3483542.0,0
21954.0,12,14.17,2896220.0,0
18954.0,12,5.82,900000.0,0
58390.0,16,11.42,3449029.0,0
140775.0,22,3.2,2614429.0,0
52289.0,10,12.72,2904824.0,0
18169.0,7,3.11,1804385.0,0
184053.0,18,5.31,5675198.0,0
84781.0,10,16.76,2744638.0,0
133171.0,11,5.23,2415024.0,0
53772.0,10,4.97,1172195.0,0
94122.0,5,7.07,2475026.0,0
43849.0,7,0.86,1511187.0,0
764987.0,7,8.6,5846192.0,0
47641.0,1,2.76,3157377.0,0
99607.0,8,4.71,1973696.0,0
82938.0,15,2.35,2489615.0,0
145524.0,13,0.71,6110939.0,0
77178.0,5,1.16,2971267.0,0
45535.0,19,4.29,2731009.0,0
54311.0,21,1.97,7637538.0,0
85880.0,19,6.7,3372354.0,0
85806.0,10,5.19,4523635.0,0
37630.0,10,8.54,2266396.0,0
87682.0,15,3.36,2230193.0,0
151425.0,17,3.53,4373652.0,0
106647.0,15,2.36,2678551.0,0
49590.0,11,17.4,3349567.0,0
24477.0,20,3.4,2653094.0,0
10958.0,16,2.56,2749526.0,0
18605.0,16,9.45,2554902.0,0
53544.0,12,8.98,1333857.0,0
45374.0,9,0.45,5632588.0,0
139296.0,16,4.8,1977223.0,0
69275.0,7,6.38,1423600.0,0
54580.0,10,4.32,2873591.0,0
30232.0,3,14.1,1916095.0,0
86858.0,7,4.93,5500571.0,0
90597.0,19,18.43,3910019.0,0
90324.0,18,4.4,1990645.0,0
192518.0,8,4.16,1689728.0,0
87207.0,9,18.2,3916234.0,0
39617.0,11,11.65,1874752.0,0
44273.0,5,3.41,1294035.0,0
65930.0,10,4.33,1102496.0,0
298987.0,4,2.29,4054497.0,0
16139.0,10,21.59,1164863.0,0
40104.0,9,6.7,1436297.0,0
77519.0,19,1.66,4014442.0,0
388020.0,9,9.04,4274871.0,0
64839.0,10,1.56,1443016.0,0
79369.0,13,4.8,1961928.0,0
59182.0,14,3.23,4691509.0,0
22899.0,13,1.49,3081345.0,0
29046.0,12,11.39,2127575.0,0
38849.0,10,4.28,2927251.0,0
369104.0,9,5.91,3452398.0,0
27855.0,14,1.96,1497730.0,0
55813.0,17,18.25,1568919.0,0
110569.0,10,9.93,5062910.0,0
197410.0,21,6.77,7203398.0,0
186784.0,23,5.7,4517805.0,0
74306.0,7,17.79,2476281.0,0
12163.0,12,8.58,1890214.0,0
288858.0,22,0.71,2837737.0,0
177212.0,12,3.46,4900321.0,0
68976.0,18,0.79,5496188.0,0
26980.0,9,7.3,2735813.0,0
72172.0,10,7.02,3429726.0,0
27835.0,16,5.48,1244046.0,0
257918.0,11,4.26,2553751.0,0
483071.0,12,9.15,6145584.0,0
85053.0,9,2.88,2547767.0,0
252519.0,2,7.5,3538488.0,0
46293.0,16,7.48,4508186.0,0
36442.0,13,4.23,4316260.0,0
101296.0,9,11.24,2905003.0,0
64443.0,20,8.85,2021871.0,0
5000.0,5,6.2,900000.0,0
278354.0,17,9.29,1455096.0,0
129068.0,12,2.21,2322417.0,0
60542.0,20,6.91,4079229.0,0
312492.0,18,3.1,3079745.0,0
206260.0,7,4.12,5160379.0,0
43910.0,22,3.34,1409052.0,0
43229.0,10,13.6,1036339.0,0
24969.0,5,20.23,3828520.0,1
385397.0,8,8.97,7318264.0,0
72194.0,12,6.7,3067506.0,0
41019.0,16,3.48,2037760.0,0
85702.0,12,9.33,4477685.0,0
321011.0,13,34.95,5964272.0,0
5351.0,9,14.07,1413685.0,0
27652.0,19,8.94,2281277.0,0
450439.0,12,3.87,4790569.0,0
73248.0,10,2.05,3153835.0,0
56997.0,15,3.12,1779169.0,0
293951.0,14,7.47,2340032.0,0
98490.0,10,11.33,1696851.0,0
28911.0,9,0.82,1236706.0,0
91758.0,14,9.89,3272913.0,0
37757.0,14,6.77,1354176.0,0
84122.0,20,11.35,2578656.0,0
52012.0,9,3.62,1647680.0,0
128042.0,11,3.42,3485156.0,0
20325.0,14,5.02,2257292.0,0
152367.0,14,2.31,2379687.0,0
107640.0,11,12.2,1176282.0,0
96896.0,20,18.27,3108303.0,0
29903.0,6,9.99,2148198.0,0
68428.0,11,12.42,1761418.0,0
45283.0,16,7.94,3426696.0,0
339454.0,9,6.1,4471888.0,0
214280.0,20,4.61,6839885.0,0
242563.0,10,17.85,3021698.0,0
58745.0,6,5.68,3087999.0,0
221715.0,9,6.84,1627487.0,0
29903.0,17,1.78,1881741.0,0
195661.0,21,12.33,5150741.0,0
174274.0,22,14.25,2134428.0,0
320276.0,18,4.6,7364783.0,0
162308.0,14,8.2,1391567.0,0
26113.0,11,2.77,2523256.0,0
64668.0,9,11.36,2481312.0,0
75184.0,12,1.62,1910235.0,0
46230.0,13,9.73,2336790.0,0
132324.0,6,2.95,2489520.0,0
20416.0,9,1.36,3037239.0,0
30959.0,21,26.33,2640358.0,0
258415.0,11,4.96,4891318.0,0
212971.0,7,4.48,10865392.0,0
22583.0,6,4.08,4174580.0,0
123373.0,15,6.45,3456144.0,0
8117.0,8,12.62,1616033.0,0
9497.0,14,3.44,2063736.0,0
26992.0,22,6.92,1097371.0,0
109017.0,17,14.94,3634939.0,0
44695.0,16,11.97,1237773.0,0
169892.0,22,7.2,4057089.0,0
73022.0,9,1.44,1843823.0,0
254978.0,10,4.12,3402655.0,0
118014.0,16,2.44,3720702.0,0
13774.0,19,2.89,992584.0,0
51320.0,14,11.92,1808046.0,0
33734.0,11,6.3,3407884.0,0
10720.0,12,16.99,3641796.0,0
63596.0,16,12.85,4344268.0,0
233393.0,21,4.1,2319599.0,0
28710.0,7,7.34,2660746.0,0
110664.0,21,1.63,7472029.0,0
70382.0,8,5.72,3124321.0,0
174272.0,8,20.91,4401252.0,0
157030.0,12,7.78,2422630.0,0
121789.0,8,4.12,1223941.0,0
190677.0,14,4.39,3618868.0,0
39716.0,12,7.61,3779695.0,0
167848.0,10,10.33,4703415.0,0
95250.0,19,5.84,1707481.0,0
263005.0,12,1.94,1898316.0,0
236637.0,17,5.68,900000.0,0
98355.0,10,2.11,3811604.0,1
237866.0,17,6.95,4379546.0,0
52628.0,6,10.33,1934907.0,0
114755.0,15,5.45,2197204.0,0
74666.0,16,6.66,2487642.0,0
207325.0,12,6.81,6714667.0,0
33662.0,18,17.62,4611080.0,0
102329.0,15,3.2,5241680.0,1
90219.0,10,3.11,2582264.0,0
16836.0,17,7.15,2192524.0,0
18563.0,11,6.28,5130391.0,0
25661.0,11,14.93,1124944.0,0
111197.0,12,7.59,3711886.0,0
54281.0,17,3.89,1370064.0,0
222669.0,16,6.7,4311894.0,0
300283.0,14,4.53,3701909.0,0
7495.0,21,5.18,1717128.0,0
119513.0,15,18.05,3157016.0,0
30317.0,12,9.82,1500375.0,0
29496.0,18,26.44,1571812.0,0
81863.0,15,3.54,2252266.0,0
16240.0,17,14.39,1839666.0,0
208309.0,15,7.73,4814714.0,1
782087.0,19,3.95,8808250.0,0
58131.0,21,6.37,2801043.0,0
410797.0,22,10.53,2787550.0,1
32379.0,17,1.54,4209444.0,0
37197.0,19,1.69,2342152.0,0
177616.0,10,15.98,3575364.0,0
43156.0,18,2.64,991089.0,0
23520.0,20,0.58,1902328.0,0
17990.0,12,4.85,1192480.0,0
62411.0,8,0.99,972787.0,0
19638.0,9,6.49,4692787.0,0
77169.0,13,10.78,2355535.0,0
351763.0,8,2.81,6588627.0,0
20546.0,17,13.69,6361509.0,0
84994.0,9,3.89,2684217.0,0
137454.0,7,27.16,2209910.0,0
16348.0,13,10.1,1834199.0,0
17196.0,11,20.72,900000.0,0
14359.0,6,8.18,2070588.0,0
16489.0,12,8.88,2388505.0,0
48157.0,9,11.36,1917380.0,0
50455.0,8,1.74,1627059.0,0
23330.0,7,19.29,2645707.0,0
19171.0,15,11.77,2263613.0,0
79059.0,17,7.83,2989039.0,0
87833.0,8,5.14,1611363.0,0
27334.0,16,7.73,7795717.0,0
120151.0,15,14.76,3731713.0,0
60657.0,14,15.57,2535517.0,0
46778.0,14,20.98,1801150.0,1
47999.0,16,8.23,1626491.0,0
285297.0,9,14.88,4271326.0,0
133735.0,10,7.68,2210255.0,0
186369.0,13,19.36,2844555.0,0
96620.0,16,7.0,3473575.0,0
21036.0,9,5.99,2053515.0,0
30174.0,9,5.62,3185203.0,0
46755.0,13,6.0,996100.0,0
77884.0,12,7.98,1629659.0,0
109803.0,21,8.14,957010.0,0
39396.0,13,4.94,2208250.0,0
81406.0,16,0.8,2188522.0,0
42574.0,7,3.95,7246725.0,0
115398.0,10,2.65,1794066.0,0
134852.0,23,6.72,2985033.0,0
48090.0,17,3.84,3462404.0,0
241608.0,18,8.7,5921790.0,0
228913.0,8,13.22,3530776.0,0
442613.0,18,4.84,4137074.0,0
178614.0,12,22.26,7347964.0,0
16011.0,6,1.02,1095930.0,0
50306.0,12,9.67,1998170.0,0
50157.0,16,5.44,2230132.0,0
886623.0,12,13.82,2643928.0,0
58559.0,14,11.02,1936258.0,0
89415.0,21,6.95,4925586.0,0
83306.0,7,5.48,1949981.0,0
23990.0,14,22.25,1915264.0,0
266177.0,9,2.19,3526633.0,0
31568.0,16,7.39,1822799.0,0
47146.0,11,22.77,1537960.0,0
15978.0,18,9.14,1335908.0,0
28688.0,14,16.41,2536723.0,0
372171.0,14,6.32,4766602.0,0
179198.0,21,1.69,4217041.0,0
187650.0,17,5.85,3485976.0,0
18929.0,9,11.3,2905096.0,0
13338.0,19,4.98,2006128.0,0
211452.0,10,1.95,2584018.0,0
63846.0,13,14.4,1390382.0,0
218760.0,10,10.45,2966835.0,0
66397.0,11,10.01,4711633.0,0
6607.0,9,5.5,1116681.0,0
230743.0,16,6.19,5614393.0,0
19286.0,23,24.02,900000.0,0
42736.0,17,9.31,1777233.0,0
21068.0,9,21.1,1505429.0,0
27198.0,14,1.43,1832804.0,0
298695.0,13,5.36,2235196.0,0
99445.0,9,5.81,5404845.0,0
12710.0,16,6.15,1562879.0,1
54676.0,19,8.11,1634225.0,0
79680.0,7,1.99,1804808.0,0
69635.0,17,4.96,2002548.0,1
247519.0,12,6.64,1905792.0,0
172638.0,11,10.23,1303059.0,0
219877.0,23,15.58,3110920.0,0
152474.0,10,6.92,2514698.0,0
170772.0,13,8.18,4664984.0,0
14578.0,15,3.78,5328604.0,0
9141.0,18,6.2,1148777.0,0
220378.0,11,3.77,6419772.0,0
52841.0,17,0.47,3583430.0,0
123376.0,9,5.12,5428028.0,0
31223.0,21,6.77,2572987.0,0
15926.0,13,0.82,3862686.0,0
59468.0,8,13.38,3688659.0,0
40885.0,23,9.2,5666647.0,0
41639.0,18,10.31,1937766.0,0
33702.0,15,6.65,1947303.0,0
137725.0,16,2.9,2361408.0,0
62082.0,17,2.81,5710308.0,0
96148.0,7,7.85,6287011.0,0
17609.0,19,13.8,1474250.0,0
168374.0,6,6.7,3658093.0,0
150554.0,6,3.3,2684179.0,0
71192.0,0,7.27,2402784.0,0
28472.0,22,4.62,3676999.0,0
446685.0,8,4.72,7612305.0,0
12499.0,10,9.71,3795428.0,0
17648.0,12,13.73,2138233.0,0
11289.0,14,2.06,1948434.0,0
35248.0,17,6.81,3638146.0,0
33292.0,16,1.7,3187451.0,0
182530.0,17,8.95,5155806.0,0
322252.0,20,8.75,5974958.0,0
98783.0,8,6.05,3186448.0,0
50108.0,19,5.41,3882514.0,0
202268.0,13,7.71,6978145.0,0
343246.0,14,3.38,5685947.0,0
58756.0,6,8.26,1697202.0,0
8661.0,12,4.35,1270024.0,0
17333.0,18,8.22,1316487.0,0
15846.0,12,9.79,1061805.0,0
144368.0,13,2.84,3451555.0,0
24740.0,22,7.16,1399506.0,0
43378.0,20,2.03,4054632.0,0
10585.0,7,5.84,1773805.0,0
355880.0,11,17.21,4707741.0,0
230610.0,8,0.64,3939519.0,0
71469.0,8,6.7,3033518.0,0
284050.0,8,4.77,3563554.0,0
5000.0,18,13.26,1365845.0,0
49129.0,16,10.89,900000.0,0
60625.0,10,7.67,2035834.0,0
29969.0,8,6.12,3507255.0,0
39182.0,10,3.14,1336997.0,0
81879.0,12,3.55,3922024.0,0
66294.0,10,1.53,3803157.0,0
121206.0,9,5.71,2920282.0,0
462599.0,22,1.79,3154700.0,0
64835.0,9,11.13,2595900.0,0
226421.0,7,13.27,2953825.0,0
14472.0,16,3.99,1356318.0,0
106284.0,8,13.73,4870994.0,0
49524.0,8,6.09,3292593.0,0
299204.0,9,14.64,3663727.0,0
95982.0,14,3.87,1801895.0,0
49831.0,7,11.61,1200085.0,0
53734.0,14,6.98,5361638.0,0
5000.0,13,10.94,1208265.0,0
42315.0,12,7.34,2264540.0,0
172296.0,0,6.81,2557011.0,0
61849.0,12,22.86,3118692.0,0
243249.0,16,8.46,3254683.0,0
45222.0,21,5.88,2690941.0,0
25820.0,7,8.08,1236345.0,0
31577.0,15,17.68,2335812.0,0
59674.0,15,3.74,2587142.0,0
34167.0,20,12.11,3654543.0,0
175459.0,15,4.34,3100179.0,0
68844.0,14,19.41,5078798.0,0
58134.0,10,1.07,4319407.0,0
13513.0,12,11.04,1347747.0,0
38489.0,18,6.0,2822642.0,0
280175.0,9,6.13,3468706.0,0
333085.0,21,10.22,2058289.0,0
340193.0,13,6.62,6247616.0,0
70872.0,11,17.68,2010591.0,0
25519.0,21,10.12,1336968.0,0
17650.0,18,6.95,1024847.0,0
854741.0,7,5.64,2106023.0,0
63892.0,13,11.35,2111741.0,0
199009.0,0,9.1,2216719.0,0
31867.0,20,4.72,900000.0,0
14627.0,11,0.69,2750855.0,0
68009.0,19,11.14,5152600.0,0
74475.0,14,7.02,1922249.0,0
60058.0,13,11.66,3825538.0,0
31164.0,16,1.66,1954536.0,0
16003.0,8,9.95,1749851.0,0
274614.0,19,11.26,5782385.0,0
131660.0,11,1.02,4117368.0,0
51774.0,13,9.15,4509102.0,0
157563.0,17,25.44,10028985.0,0
64863.0,13,2.15,2786249.0,0
55831.0,17,4.27,2762042.0,0
26412.0,21,1.05,3019640.0,0
60962.0,14,3.38,6166165.0,0
112695.0,8,4.3,4707630.0,0
31355.0,10,2.53,1714563.0,0
31424.0,17,3.7,1780927.0,0
22691.0,15,7.1,3440607.0,0
210853.0,8,1.39,3699812.0,0
116257.0,12,10.03,3625107.0,0
132757.0,11,17.54,3788169.0,0
167841.0,11,3.73,2521068.0,0
57767.0,12,9.8,3930665.0,0
265399.0,20,1.18,3991461.0,0
26941.0,10,15.71,1711955.0,0
14816.0,11,6.67,1401990.0,0
92809.0,9,3.34,3189678.0,1
99349.0,13,10.44,2235781.0,0
23067.0,20,6.7,1268473.0,0
96754.0,13,9.78,4286877.0,0
58068.0,6,1.52,3531046.0,0
464077.0,15,12.83,6029770.0,0
356909.0,7,14.44,2718877.0,0
123838.0,10,17.23,2918877.0,0
47035.0,4,2.67,1265626.0,0
21062.0,10,9.71,6082827.0,0
206947.0,7,9.23,3930200.0,0
14690.0,20,12.37,4576926.0,0
22286.0,12,5.27,2438127.0,0
28415.0,17,15.55,2706833.0,0
127076.0,12,9.68,3348146.0,0
37132.0,13,8.57,1841461.0,0
20588.0,15,6.15,1820957.0,0
710008.0,13,8.77,8375805.0,0
38289.0,6,12.84,3368868.0,0
34842.0,15,3.62,1907359.0,0
7507.0,8,12.38,1273393.0,0
14451.0,11,1.34,1457595.0,0
208438.0,19,1.33,3335949.0,0
8337.0,12,4.76,1642688.0,0
56641.0,19,1.37,1532632.0,0
71215.0,9,25.02,2477249.0,0
141078.0,17,6.74,3387602.0,0
47548.0,12,2.44,5632696.0,0
22984.0,22,22.89,1768657.0,0
41406.0,21,10.07,1892367.0,0
99149.0,9,0.98,3402259.0,0
72512.0,7,10.5,2125643.0,0
32949.0,14,8.73,4401196.0,0
202161.0,10,4.11,2146029.0,0
31190.0,12,7.93,1334753.0,0
36347.0,14,8.8,1874420.0,0
205830.0,13,2.35,1179470.0,0
37864.0,12,4.61,2070225.0,0
50155.0,11,5.14,3611203.0,0
169621.0,11,2.02,2851602.0,0
26510.0,19,3.27,2598110.0,0
37878.0,23,2.09,1370782.0,0
57936.0,12,11.61,1823049.0,0
17968.0,15,7.36,2237215.0,0
204248.0,14,10.01,3171887.0,0
149147.0,13,4.4,11117862.0,0
30142.0,13,5.06,1897338.0,0
110829.0,10,16.24,4644713.0,0
20826.0,10,16.89,1465457.0,0
1223076.0,14,5.23,1562907.0,0
11533.0,8,9.36,933584.0,0
30319.0,11,16.84,1795004.0,0
182676.0,10,6.58,4899922.0,0
102136.0,14,5.17,2723512.0,0
48224.0,15,7.77,5391500.0,0
36413.0,13,8.81,2093516.0,0
141934.0,21,5.59,4951506.0,0
46469.0,11,12.92,2028658.0,0
46397.0,16,10.68,4484490.0,0
173910.0,9,12.5,6763843.0,0
68407.0,17,1.78,2427560.0,0
64096.0,18,0.26,1309934.0,0
310887.0,9,0.46,7561249.0,0
74369.0,20,6.7,1705519.0,0
136942.0,20,21.13,2016416.0,0
63569.0,18,34.91,2319922.0,0
40553.0,12,1.04,4551467.0,0
57262.0,5,27.24,4021014.0,0
62351.0,12,7.26,3946561.0,0
62252.0,14,11.73,2367996.0,0
36845.0,7,7.26,2475496.0,0
196358.0,10,2.83,4327895.0,0
210443.0,8,2.66,6888234.0,0
36722.0,11,5.31,1387423.0,0
87221.0,10,11.31,5496671.0,0
85551.0,9,3.75,4696769.0,0
6593.0,6,2.86,3978274.0,0
67184.0,11,9.86,1887528.0,0
35205.0,5,3.18,2929072.0,0
111631.0,22,7.54,3439773.0,0
105408.0,21,7.18,1954665.0,0
161731.0,15,4.35,5328071.0,0
43815.0,10,2.47,2151369.0,0
297818.0,15,10.09,6501341.0,0
45083.0,16,4.01,1225191.0,0
33656.0,15,17.47,1312278.0,0
60407.0,17,18.43,984932.0,0
83716.0,12,18.77,4135112.0,0
665911.0,15,10.82,1697882.0,0
12443.0,13,2.15,1777126.0,0
311278.0,12,11.7,4611550.0,0
81357.0,15,9.97,7259024.0,0
59640.0,9,4.21,1843604.0,0
682003.0,19,1.7,5913448.0,0
68721.0,16,10.92,3755892.0,0
31511.0,13,3.08,2768166.0,0
21212.0,11,4.82,1442505.0,0
44393.0,9,11.19,1281872.0,0
21645.0,21,11.43,2883550.0,0
44449.0,12,5.3,2996257.0,0
20161.0,10,4.65,1902845.0,0
32811.0,14,13.04,1612902.0,0
13661.0,13,8.44,1348333.0,0
200397.0,6,24.29,3384801.0,0
150063.0,11,7.17,4036485.0,0
250682.0,19,6.96,4137258.0,0
106392.0,16,3.97,3903708.0,0
17532.0,20,6.31,2064125.0,0
234958.0,13,6.35,6716867.0,0
63942.0,14,1.71,1598454.0,0
103290.0,12,6.14,3809150.0,0
113908.0,17,2.5,2231829.0,0
58889.0,13,5.86,1505597.0,0
34062.0,20,22.8,1950334.0,0
152092.0,16,0.25,3760584.0,0
369386.0,10,3.2,5067944.0,0
236903.0,7,4.58,3327771.0,0
31455.0,11,4.09,900000.0,0
167774.0,14,7.06,4175516.0,0
5000.0,15,10.81,900000.0,0
56221.0,9,7.44,8048705.0,0
50272.0,19,3.79,3140628.0,0
157540.0,11,8.41,3022542.0,0
215674.0,16,5.63,4845525.0,0
87126.0,8,12.54,2385710.0,0
288689.0,8,4.85,2419709.0,0
65718.0,11,3.0,2259831.0,0
223057.0,8,14.42,2993147.0,0
67886.0,19,20.75,2919124.0,0
91041.0,14,5.42,3161856.0,0
55265.0,22,8.04,900000.0,0
89894.0,16,7.02,2646925.0,0
119131.0,11,8.42,1157753.0,0
517093.0,13,2.89,12518317.0,0
965305.0,13,2.57,4323079.0,0
42768.0,23,7.53,4658463.0,0
209373.0,14,17.42,3621529.0,0
57313.0,17,1.48,4035357.0,0
34896.0,11,6.63,1700421.0,0
353490.0,15,4.07,4304786.0,0
137450.0,9,16.14,4472951.0,0
72573.0,12,1.79,3081360.0,0
18583.0,9,11.59,4273810.0,0
588288.0,12,13.68,5012431.0,0
188985.0,12,5.56,2815652.0,0
117150.0,11,6.32,1508376.0,0
61385.0,5,4.33,4394777.0,0
145366.0,14,3.45,6488315.0,0
25001.0,14,11.3,1448727.0,0
79353.0,17,2.96,5318048.0,0
125112.0,14,1.59,3231280.0,0
172770.0,16,10.08,3931122.0,0
62701.0,18,16.63,4464219.0,0
24175.0,8,2.54,1560897.0,0
21760.0,16,13.43,3290623.0,0
206663.0,13,2.58,4919038.0,0
243590.0,16,8.74,6142762.0,0
107117.0,12,9.83,4533681.0,0
44586.0,7,3.16,1676686.0,0
34125.0,12,8.84,3137348.0,0
60979.0,11,3.86,2445250.0,0
107690.0,10,2.97,2903389.0,0
61763.0,5,2.38,5173960.0,0
5000.0,9,6.27,1299846.0,0
183863.0,21,3.92,3739653.0,0
335330.0,8,11.38,3586160.0,0
16326.0,12,14.13,1641505.0,0
117412.0,11,4.12,5219732.0,0
50024.0,13,1.14,2029641.0,0
20894.0,13,12.92,2873772.0,0
26672.0,13,10.56,900000.0,0
188525.0,10,4.05,5200704.0,0
74825.0,4,6.06,2399420.0,0
5000.0,16,3.67,2355548.0,0
837101.0,10,5.06,6279653.0,0
12269.0,15,3.53,963717.0,0
73414.0,7,10.83,4531351.0,0
215677.0,13,10.0,5023440.0,0
19048.0,10,2.67,932377.0,0
13599.0,21,4.85,3242480.0,0
128571.0,18,4.38,2269979.0,0
6534.0,8,13.07,1567110.0,0
18247.0,15,7.59,1372028.0,0
259274.0,8,10.69,4185446.0,0
229465.0,13,11.95,5358602.0,0
69458.0,9,5.58,1505792.0,0
25597.0,12,0.86,1659542.0,0
84681.0,6,8.34,4424181.0,0
853173.0,7,2.15,10730919.0,0
46751.0,14,14.62,1182759.0,0
26725.0,12,7.07,1246546.0,0
55930.0,14,26.01,1530731.0,0
38026.0,20,9.9,1543934.0,0
263876.0,10,3.09,5365640.0,0
25476.0,7,7.32,1581287.0,0
316631.0,12,13.78,9812959.0,0
410300.0,11,8.43,3638920.0,0
87455.0,12,9.72,4977745.0,0
266826.0,7,6.7,3999066.0,0
114195.0,17,3.11,1570884.0,0
5000.0,8,0.37,1280582.0,1
24086.0,11,3.29,4786693.0,0
32670.0,7,9.81,5589757.0,0
44492.0,15,6.03,3590150.0,0
39142.0,17,9.62,2822905.0,0
303434.0,15,16.46,2982336.0,0
137111.0,9,3.98,3197976.0,0
24806.0,7,0.96,1313669.0,0
32212.0,8,22.85,2920876.0,0
25639.0,7,8.39,2825520.0,1
45839.0,8,5.11,1031545.0,0
18998.0,18,10.57,900000.0,0
46217.0,12,0.91,2436878.0,0
21054.0,7,2.84,900000.0,0
11590.0,8,1.58,900000.0,0
25607.0,13,4.7,1054798.0,0
194085.0,22,3.26,3131966.0,0
22700.0,19,0.7,2736837.0,0
46479.0,8,16.68,2935422.0,0
209469.0,15,10.51,7350839.0,0
25969.0,18,3.01,3773982.0,0
198276.0,17,5.21,6742894.0,0
155779.0,10,1.82,3128369.0,0
74253.0,23,2.86,5151567.0,0
2337675.0,10,7.91,6845512.0,0
498912.0,21,21.44,8683749.0,0
41861.0,12,6.26,2478309.0,0
57569.0,12,6.13,1416003.0,0
64173.0,16,4.14,2898975.0,0
64636.0,15,9.27,6065173.0,0
47866.0,19,3.7,6881043.0,0
57821.0,20,9.58,3015326.0,0
81418.0,10,4.3,3466300.0,0
90029.0,10,12.66,6938999.0,0
207792.0,18,1.21,3099454.0,0
61881.0,9,7.71,4116970.0,0
136179.0,10,4.34,4752286.0,0
11319.0,18,8.44,2470056.0,0
26107.0,19,6.85,1725151.0,0
195607.0,9,9.68,11440474.0,0
26252.0,18,7.86,2008092.0,0
25350.0,14,5.84,1527199.0,0
160462.0,18,19.5,2418966.0,0
202395.0,8,17.23,3065381.0,1
357105.0,7,14.01,3309657.0,0
65734.0,18,1.87,2326329.0,0
36172.0,12,12.43,3725654.0,0
1666077.0,8,4.26,7449740.0,0
64310.0,17,16.55,2319869.0,0
17510.0,19,4.41,2870167.0,0
220081.0,17,2.64,6209199.0,0
6652.0,7,5.43,1577334.0,0
316715.0,14,3.94,1416873.0,0
48273.0,16,3.33,1883198.0,0
28187.0,8,5.98,2626896.0,0
192170.0,21,2.01,4674161.0,0
50655.0,9,4.48,1098874.0,0
22223.0,15,7.58,1906029.0,0
24951.0,11,6.7,1480052.0,0
32849.0,21,15.51,1128449.0,0
111308.0,13,8.54,1340106.0,0
119949.0,18,2.68,4294014.0,0
43304.0,4,13.24,2965775.0,0
69249.0,14,11.39,3062852.0,0
227808.0,11,20.39,3984164.0,0
213748.0,15,6.57,3596279.0,0
116304.0,12,9.12,3578300.0,0
1070233.0,11,16.83,8346146.0,0
84484.0,13,9.31,4111027.0,0
18313.0,13,13.61,900000.0,0
140894.0,17,6.94,3880619.0,0
81963.0,17,12.25,4879247.0,0
368951.0,9,13.64,3723226.0,0
22088.0,20,4.68,1983755.0,0
65096.0,20,0.98,1549838.0,0
32867.0,15,15.53,2873468.0,0
